air_temp,dni,ghi,period_end,period
1,0,0,2023-01-23T07:00:00Z,PT60M
1,0,2,2023-01-23T08:00:00Z,PT60M
1,0,22,2023-01-23T09:00:00Z,PT60M
1,0,35,2023-01-23T10:00:00Z,PT60M
2,0,68,2023-01-23T11:00:00Z,PT60M
2,0,68,2023-01-23T12:00:00Z,PT60M
2,0,93,2023-01-23T13:00:00Z,PT60M
2,0,83,2023-01-23T14:00:00Z,PT60M
2,0,52,2023-01-23T15:00:00Z,PT60M
2,0,27,2023-01-23T16:00:00Z,PT60M
2,0,0,2023-01-23T17:00:00Z,PT60M
2,0,0,2023-01-23T18:00:00Z,PT60M
2,0,0,2023-01-23T19:00:00Z,PT60M
2,0,0,2023-01-23T20:00:00Z,PT60M
2,0,0,2023-01-23T21:00:00Z,PT60M
2,0,0,2023-01-23T22:00:00Z,PT60M
1,0,0,2023-01-23T23:00:00Z,PT60M
1,0,0,2023-01-24T00:00:00Z,PT60M
1,0,0,2023-01-24T01:00:00Z,PT60M
2,0,0,2023-01-24T02:00:00Z,PT60M
2,0,0,2023-01-24T03:00:00Z,PT60M
2,0,0,2023-01-24T04:00:00Z,PT60M
1,0,0,2023-01-24T05:00:00Z,PT60M
1,0,0,2023-01-24T06:00:00Z,PT60M
1,0,0,2023-01-24T07:00:00Z,PT60M
1,0,5,2023-01-24T08:00:00Z,PT60M
1,0,42,2023-01-24T09:00:00Z,PT60M
1,0,92,2023-01-24T10:00:00Z,PT60M
2,0,137,2023-01-24T11:00:00Z,PT60M
2,0,161,2023-01-24T12:00:00Z,PT60M
2,0,168,2023-01-24T13:00:00Z,PT60M
2,0,149,2023-01-24T14:00:00Z,PT60M
2,0,98,2023-01-24T15:00:00Z,PT60M
2,22,40,2023-01-24T16:00:00Z,PT60M
1,0,0,2023-01-24T17:00:00Z,PT60M
1,0,0,2023-01-24T18:00:00Z,PT60M
1,0,0,2023-01-24T19:00:00Z,PT60M
0,0,0,2023-01-24T20:00:00Z,PT60M
1,0,0,2023-01-24T21:00:00Z,PT60M
0,0,0,2023-01-24T22:00:00Z,PT60M
0,0,0,2023-01-24T23:00:00Z,PT60M
-0,0,0,2023-01-25T00:00:00Z,PT60M
-1,0,0,2023-01-25T01:00:00Z,PT60M
-1,0,0,2023-01-25T02:00:00Z,PT60M
-0,0,0,2023-01-25T03:00:00Z,PT60M
-0,0,0,2023-01-25T04:00:00Z,PT60M
-0,0,0,2023-01-25T05:00:00Z,PT60M
-1,0,0,2023-01-25T06:00:00Z,PT60M
-1,0,0,2023-01-25T07:00:00Z,PT60M
-1,17,7,2023-01-25T08:00:00Z,PT60M
-1,0,45,2023-01-25T09:00:00Z,PT60M
-1,0,75,2023-01-25T10:00:00Z,PT60M
-1,0,90,2023-01-25T11:00:00Z,PT60M
-1,0,104,2023-01-25T12:00:00Z,PT60M
-1,0,108,2023-01-25T13:00:00Z,PT60M
-1,0,94,2023-01-25T14:00:00Z,PT60M
-1,0,69,2023-01-25T15:00:00Z,PT60M
-2,0,33,2023-01-25T16:00:00Z,PT60M
-2,0,0,2023-01-25T17:00:00Z,PT60M
-2,0,0,2023-01-25T18:00:00Z,PT60M
-2,0,0,2023-01-25T19:00:00Z,PT60M
-2,0,0,2023-01-25T20:00:00Z,PT60M
-2,0,0,2023-01-25T21:00:00Z,PT60M
-3,0,0,2023-01-25T22:00:00Z,PT60M
-3,0,0,2023-01-25T23:00:00Z,PT60M
-2,0,0,2023-01-26T00:00:00Z,PT60M
-2,0,0,2023-01-26T01:00:00Z,PT60M
-2,0,0,2023-01-26T02:00:00Z,PT60M
-2,0,0,2023-01-26T03:00:00Z,PT60M
-2,0,0,2023-01-26T04:00:00Z,PT60M
-1,0,0,2023-01-26T05:00:00Z,PT60M
-1,0,0,2023-01-26T06:00:00Z,PT60M
-1,0,0,2023-01-26T07:00:00Z,PT60M
-1,15,7,2023-01-26T08:00:00Z,PT60M
-1,10,30,2023-01-26T09:00:00Z,PT60M
-1,0,68,2023-01-26T10:00:00Z,PT60M
-0,0,112,2023-01-26T11:00:00Z,PT60M
0,0,135,2023-01-26T12:00:00Z,PT60M
1,0,113,2023-01-26T13:00:00Z,PT60M
2,0,122,2023-01-26T14:00:00Z,PT60M
3,137,123,2023-01-26T15:00:00Z,PT60M
4,0,27,2023-01-26T16:00:00Z,PT60M
4,0,0,2023-01-26T17:00:00Z,PT60M
4,0,0,2023-01-26T18:00:00Z,PT60M
4,0,0,2023-01-26T19:00:00Z,PT60M
4,0,0,2023-01-26T20:00:00Z,PT60M
4,0,0,2023-01-26T21:00:00Z,PT60M
4,0,0,2023-01-26T22:00:00Z,PT60M
4,0,0,2023-01-26T23:00:00Z,PT60M
4,0,0,2023-01-27T00:00:00Z,PT60M
4,0,0,2023-01-27T01:00:00Z,PT60M
4,0,0,2023-01-27T02:00:00Z,PT60M
4,0,0,2023-01-27T03:00:00Z,PT60M
4,0,0,2023-01-27T04:00:00Z,PT60M
3,0,0,2023-01-27T05:00:00Z,PT60M
3,0,0,2023-01-27T06:00:00Z,PT60M
3,0,0,2023-01-27T07:00:00Z,PT60M
3,0,4,2023-01-27T08:00:00Z,PT60M
3,0,22,2023-01-27T09:00:00Z,PT60M
3,0,41,2023-01-27T10:00:00Z,PT60M
4,0,52,2023-01-27T11:00:00Z,PT60M
4,0,51,2023-01-27T12:00:00Z,PT60M
4,0,62,2023-01-27T13:00:00Z,PT60M
4,0,54,2023-01-27T14:00:00Z,PT60M
4,0,44,2023-01-27T15:00:00Z,PT60M
4,0,37,2023-01-27T16:00:00Z,PT60M
4,0,1,2023-01-27T17:00:00Z,PT60M
4,0,0,2023-01-27T18:00:00Z,PT60M
4,0,0,2023-01-27T19:00:00Z,PT60M
4,0,0,2023-01-27T20:00:00Z,PT60M
3,0,0,2023-01-27T21:00:00Z,PT60M
3,0,0,2023-01-27T22:00:00Z,PT60M
3,0,0,2023-01-27T23:00:00Z,PT60M
3,0,0,2023-01-28T00:00:00Z,PT60M
3,0,0,2023-01-28T01:00:00Z,PT60M
3,0,0,2023-01-28T02:00:00Z,PT60M
2,0,0,2023-01-28T03:00:00Z,PT60M
2,0,0,2023-01-28T04:00:00Z,PT60M
2,0,0,2023-01-28T05:00:00Z,PT60M
2,0,0,2023-01-28T06:00:00Z,PT60M
1,0,0,2023-01-28T07:00:00Z,PT60M
1,0,6,2023-01-28T08:00:00Z,PT60M
1,0,38,2023-01-28T09:00:00Z,PT60M
1,0,43,2023-01-28T10:00:00Z,PT60M
1,0,88,2023-01-28T11:00:00Z,PT60M
1,0,101,2023-01-28T12:00:00Z,PT60M
1,0,106,2023-01-28T13:00:00Z,PT60M
2,31,132,2023-01-28T14:00:00Z,PT60M
2,173,120,2023-01-28T15:00:00Z,PT60M
1,341,70,2023-01-28T16:00:00Z,PT60M
1,5,2,2023-01-28T17:00:00Z,PT60M
0,0,0,2023-01-28T18:00:00Z,PT60M
-1,0,0,2023-01-28T19:00:00Z,PT60M
-1,0,0,2023-01-28T20:00:00Z,PT60M
-2,0,0,2023-01-28T21:00:00Z,PT60M
-2,0,0,2023-01-28T22:00:00Z,PT60M
-2,0,0,2023-01-28T23:00:00Z,PT60M
-2,0,0,2023-01-29T00:00:00Z,PT60M
-3,0,0,2023-01-29T01:00:00Z,PT60M
-3,0,0,2023-01-29T02:00:00Z,PT60M
-3,0,0,2023-01-29T03:00:00Z,PT60M
-2,0,0,2023-01-29T04:00:00Z,PT60M
-2,0,0,2023-01-29T05:00:00Z,PT60M
-2,0,0,2023-01-29T06:00:00Z,PT60M
-2,0,0,2023-01-29T07:00:00Z,PT60M
-1,0,1,2023-01-29T08:00:00Z,PT60M
-1,0,40,2023-01-29T09:00:00Z,PT60M
-0,8,129,2023-01-29T10:00:00Z,PT60M
0,102,207,2023-01-29T11:00:00Z,PT60M
1,39,204,2023-01-29T12:00:00Z,PT60M
2,0,141,2023-01-29T13:00:00Z,PT60M
2,0,98,2023-01-29T14:00:00Z,PT60M
2,0,55,2023-01-29T15:00:00Z,PT60M
2,0,22,2023-01-29T16:00:00Z,PT60M
2,0,1,2023-01-29T17:00:00Z,PT60M
2,0,0,2023-01-29T18:00:00Z,PT60M
2,0,0,2023-01-29T19:00:00Z,PT60M
2,0,0,2023-01-29T20:00:00Z,PT60M
2,0,0,2023-01-29T21:00:00Z,PT60M
3,0,0,2023-01-29T22:00:00Z,PT60M
3,0,0,2023-01-29T23:00:00Z,PT60M
3,0,0,2023-01-30T00:00:00Z,PT60M
4,0,0,2023-01-30T01:00:00Z,PT60M
4,0,0,2023-01-30T02:00:00Z,PT60M
5,0,0,2023-01-30T03:00:00Z,PT60M
5,0,0,2023-01-30T04:00:00Z,PT60M
5,0,0,2023-01-30T05:00:00Z,PT60M
5,0,0,2023-01-30T06:00:00Z,PT60M
6,0,0,2023-01-30T07:00:00Z,PT60M
6,0,6,2023-01-30T08:00:00Z,PT60M
6,223,91,2023-01-30T09:00:00Z,PT60M
7,597,215,2023-01-30T10:00:00Z,PT60M
7,369,221,2023-01-30T11:00:00Z,PT60M
7,8,186,2023-01-30T12:00:00Z,PT60M
8,0,147,2023-01-30T13:00:00Z,PT60M
8,78,186,2023-01-30T14:00:00Z,PT60M
8,193,149,2023-01-30T15:00:00Z,PT60M
7,130,61,2023-01-30T16:00:00Z,PT60M
7,0,2,2023-01-30T17:00:00Z,PT60M
6,0,0,2023-01-30T18:00:00Z,PT60M
6,0,0,2023-01-30T19:00:00Z,PT60M
5,0,0,2023-01-30T20:00:00Z,PT60M
4,0,0,2023-01-30T21:00:00Z,PT60M
4,0,0,2023-01-30T22:00:00Z,PT60M
3,0,0,2023-01-30T23:00:00Z,PT60M
3,0,0,2023-01-31T00:00:00Z,PT60M
3,0,0,2023-01-31T01:00:00Z,PT60M
2,0,0,2023-01-31T02:00:00Z,PT60M
3,0,0,2023-01-31T03:00:00Z,PT60M
3,0,0,2023-01-31T04:00:00Z,PT60M
3,0,0,2023-01-31T05:00:00Z,PT60M
3,0,0,2023-01-31T06:00:00Z,PT60M
3,0,0,2023-01-31T07:00:00Z,PT60M
3,0,3,2023-01-31T08:00:00Z,PT60M
4,0,23,2023-01-31T09:00:00Z,PT60M
4,0,74,2023-01-31T10:00:00Z,PT60M
5,0,107,2023-01-31T11:00:00Z,PT60M
6,0,125,2023-01-31T12:00:00Z,PT60M
7,0,118,2023-01-31T13:00:00Z,PT60M
7,0,96,2023-01-31T14:00:00Z,PT60M
7,0,60,2023-01-31T15:00:00Z,PT60M
7,0,35,2023-01-31T16:00:00Z,PT60M
7,0,2,2023-01-31T17:00:00Z,PT60M
7,0,0,2023-01-31T18:00:00Z,PT60M
7,0,0,2023-01-31T19:00:00Z,PT60M
7,0,0,2023-01-31T20:00:00Z,PT60M
6,0,0,2023-01-31T21:00:00Z,PT60M
6,0,0,2023-01-31T22:00:00Z,PT60M
6,0,0,2023-01-31T23:00:00Z,PT60M
6,0,0,2023-02-01T00:00:00Z,PT60M
6,0,0,2023-02-01T01:00:00Z,PT60M
6,0,0,2023-02-01T02:00:00Z,PT60M
5,0,0,2023-02-01T03:00:00Z,PT60M
5,0,0,2023-02-01T04:00:00Z,PT60M
5,0,0,2023-02-01T05:00:00Z,PT60M
5,0,0,2023-02-01T06:00:00Z,PT60M
4,0,0,2023-02-01T07:00:00Z,PT60M
4,0,2,2023-02-01T08:00:00Z,PT60M
5,2,44,2023-02-01T09:00:00Z,PT60M
5,0,35,2023-02-01T10:00:00Z,PT60M
6,497,263,2023-02-01T11:00:00Z,PT60M
7,117,153,2023-02-01T12:00:00Z,PT60M
8,0,98,2023-02-01T13:00:00Z,PT60M
8,0,98,2023-02-01T14:00:00Z,PT60M
8,0,42,2023-02-01T15:00:00Z,PT60M
8,0,23,2023-02-01T16:00:00Z,PT60M
8,0,1,2023-02-01T17:00:00Z,PT60M
8,0,0,2023-02-01T18:00:00Z,PT60M
8,0,0,2023-02-01T19:00:00Z,PT60M
7,0,0,2023-02-01T20:00:00Z,PT60M
7,0,0,2023-02-01T21:00:00Z,PT60M
7,0,0,2023-02-01T22:00:00Z,PT60M
7,0,0,2023-02-01T23:00:00Z,PT60M
7,0,0,2023-02-02T00:00:00Z,PT60M
7,0,0,2023-02-02T01:00:00Z,PT60M
8,0,0,2023-02-02T02:00:00Z,PT60M
8,0,0,2023-02-02T03:00:00Z,PT60M
7,0,0,2023-02-02T04:00:00Z,PT60M
7,0,0,2023-02-02T05:00:00Z,PT60M
7,0,0,2023-02-02T06:00:00Z,PT60M
7,0,0,2023-02-02T07:00:00Z,PT60M
7,0,5,2023-02-02T08:00:00Z,PT60M
7,26,66,2023-02-02T09:00:00Z,PT60M
7,0,55,2023-02-02T10:00:00Z,PT60M
8,0,134,2023-02-02T11:00:00Z,PT60M
8,0,118,2023-02-02T12:00:00Z,PT60M
9,0,116,2023-02-02T13:00:00Z,PT60M
9,0,115,2023-02-02T14:00:00Z,PT60M
9,0,54,2023-02-02T15:00:00Z,PT60M
9,0,18,2023-02-02T16:00:00Z,PT60M
9,0,2,2023-02-02T17:00:00Z,PT60M
9,0,0,2023-02-02T18:00:00Z,PT60M
8,0,0,2023-02-02T19:00:00Z,PT60M
8,0,0,2023-02-02T20:00:00Z,PT60M
8,0,0,2023-02-02T21:00:00Z,PT60M
9,0,0,2023-02-02T22:00:00Z,PT60M
9,0,0,2023-02-02T23:00:00Z,PT60M
9,0,0,2023-02-03T00:00:00Z,PT60M
9,0,0,2023-02-03T01:00:00Z,PT60M
9,0,0,2023-02-03T02:00:00Z,PT60M
9,0,0,2023-02-03T03:00:00Z,PT60M
9,0,0,2023-02-03T04:00:00Z,PT60M
9,0,0,2023-02-03T05:00:00Z,PT60M
9,0,0,2023-02-03T06:00:00Z,PT60M
9,0,0,2023-02-03T07:00:00Z,PT60M
9,0,3,2023-02-03T08:00:00Z,PT60M
9,0,22,2023-02-03T09:00:00Z,PT60M
9,0,37,2023-02-03T10:00:00Z,PT60M
9,0,42,2023-02-03T11:00:00Z,PT60M
9,0,97,2023-02-03T12:00:00Z,PT60M
10,0,91,2023-02-03T13:00:00Z,PT60M
10,0,81,2023-02-03T14:00:00Z,PT60M
10,0,69,2023-02-03T15:00:00Z,PT60M
10,0,21,2023-02-03T16:00:00Z,PT60M
10,0,1,2023-02-03T17:00:00Z,PT60M
10,0,0,2023-02-03T18:00:00Z,PT60M
9,0,0,2023-02-03T19:00:00Z,PT60M
9,0,0,2023-02-03T20:00:00Z,PT60M
9,0,0,2023-02-03T21:00:00Z,PT60M
9,0,0,2023-02-03T22:00:00Z,PT60M
9,0,0,2023-02-03T23:00:00Z,PT60M
8,0,0,2023-02-04T00:00:00Z,PT60M
8,0,0,2023-02-04T01:00:00Z,PT60M
8,0,0,2023-02-04T02:00:00Z,PT60M
7,0,0,2023-02-04T03:00:00Z,PT60M
7,0,0,2023-02-04T04:00:00Z,PT60M
6,0,0,2023-02-04T05:00:00Z,PT60M
6,0,0,2023-02-04T06:00:00Z,PT60M
7,0,0,2023-02-04T07:00:00Z,PT60M
7,0,9,2023-02-04T08:00:00Z,PT60M
7,0,63,2023-02-04T09:00:00Z,PT60M
7,0,101,2023-02-04T10:00:00Z,PT60M
8,2,175,2023-02-04T11:00:00Z,PT60M
8,0,145,2023-02-04T12:00:00Z,PT60M
9,0,135,2023-02-04T13:00:00Z,PT60M
9,0,88,2023-02-04T14:00:00Z,PT60M
9,0,64,2023-02-04T15:00:00Z,PT60M
8,0,23,2023-02-04T16:00:00Z,PT60M
8,0,2,2023-02-04T17:00:00Z,PT60M
8,0,0,2023-02-04T18:00:00Z,PT60M
7,0,0,2023-02-04T19:00:00Z,PT60M
7,0,0,2023-02-04T20:00:00Z,PT60M
7,0,0,2023-02-04T21:00:00Z,PT60M
7,0,0,2023-02-04T22:00:00Z,PT60M
6,0,0,2023-02-04T23:00:00Z,PT60M
6,0,0,2023-02-05T00:00:00Z,PT60M
6,0,0,2023-02-05T01:00:00Z,PT60M
6,0,0,2023-02-05T02:00:00Z,PT60M
7,0,0,2023-02-05T03:00:00Z,PT60M
7,0,0,2023-02-05T04:00:00Z,PT60M
7,0,0,2023-02-05T05:00:00Z,PT60M
6,0,0,2023-02-05T06:00:00Z,PT60M
6,0,0,2023-02-05T07:00:00Z,PT60M
6,0,5,2023-02-05T08:00:00Z,PT60M
6,0,69,2023-02-05T09:00:00Z,PT60M
6,29,119,2023-02-05T10:00:00Z,PT60M
7,0,93,2023-02-05T11:00:00Z,PT60M
7,2,137,2023-02-05T12:00:00Z,PT60M
7,0,105,2023-02-05T13:00:00Z,PT60M
7,194,192,2023-02-05T14:00:00Z,PT60M
7,274,177,2023-02-05T15:00:00Z,PT60M
7,96,76,2023-02-05T16:00:00Z,PT60M
7,1,6,2023-02-05T17:00:00Z,PT60M
6,0,0,2023-02-05T18:00:00Z,PT60M
5,0,0,2023-02-05T19:00:00Z,PT60M
5,0,0,2023-02-05T20:00:00Z,PT60M
4,0,0,2023-02-05T21:00:00Z,PT60M
4,0,0,2023-02-05T22:00:00Z,PT60M
3,0,0,2023-02-05T23:00:00Z,PT60M
3,0,0,2023-02-06T00:00:00Z,PT60M
2,0,0,2023-02-06T01:00:00Z,PT60M
2,0,0,2023-02-06T02:00:00Z,PT60M
1,0,0,2023-02-06T03:00:00Z,PT60M
1,0,0,2023-02-06T04:00:00Z,PT60M
1,0,0,2023-02-06T05:00:00Z,PT60M
0,0,0,2023-02-06T06:00:00Z,PT60M
-0,0,0,2023-02-06T07:00:00Z,PT60M
0,1,8,2023-02-06T08:00:00Z,PT60M
1,0,21,2023-02-06T09:00:00Z,PT60M
2,0,65,2023-02-06T10:00:00Z,PT60M
3,69,209,2023-02-06T11:00:00Z,PT60M
4,587,350,2023-02-06T12:00:00Z,PT60M
5,687,360,2023-02-06T13:00:00Z,PT60M
5,458,278,2023-02-06T14:00:00Z,PT60M
5,482,206,2023-02-06T15:00:00Z,PT60M
5,135,85,2023-02-06T16:00:00Z,PT60M
5,2,8,2023-02-06T17:00:00Z,PT60M
4,0,0,2023-02-06T18:00:00Z,PT60M
3,0,0,2023-02-06T19:00:00Z,PT60M
2,0,0,2023-02-06T20:00:00Z,PT60M
2,0,0,2023-02-06T21:00:00Z,PT60M
2,0,0,2023-02-06T22:00:00Z,PT60M
1,0,0,2023-02-06T23:00:00Z,PT60M
1,0,0,2023-02-07T00:00:00Z,PT60M
0,0,0,2023-02-07T01:00:00Z,PT60M
-1,0,0,2023-02-07T02:00:00Z,PT60M
-2,0,0,2023-02-07T03:00:00Z,PT60M
-2,0,0,2023-02-07T04:00:00Z,PT60M
-3,0,0,2023-02-07T05:00:00Z,PT60M
-3,0,0,2023-02-07T06:00:00Z,PT60M
-3,0,0,2023-02-07T07:00:00Z,PT60M
-3,176,29,2023-02-07T08:00:00Z,PT60M
-2,626,151,2023-02-07T09:00:00Z,PT60M
0,776,272,2023-02-07T10:00:00Z,PT60M
2,844,360,2023-02-07T11:00:00Z,PT60M
3,871,404,2023-02-07T12:00:00Z,PT60M
4,866,397,2023-02-07T13:00:00Z,PT60M
5,829,341,2023-02-07T14:00:00Z,PT60M
5,744,244,2023-02-07T15:00:00Z,PT60M
5,544,117,2023-02-07T16:00:00Z,PT60M
3,68,13,2023-02-07T17:00:00Z,PT60M
2,0,0,2023-02-07T18:00:00Z,PT60M
1,0,0,2023-02-07T19:00:00Z,PT60M
-0,0,0,2023-02-07T20:00:00Z,PT60M
-1,0,0,2023-02-07T21:00:00Z,PT60M
-2,0,0,2023-02-07T22:00:00Z,PT60M
-2,0,0,2023-02-07T23:00:00Z,PT60M
-2,0,0,2023-02-08T00:00:00Z,PT60M
-2,0,0,2023-02-08T01:00:00Z,PT60M
-2,0,0,2023-02-08T02:00:00Z,PT60M
-2,0,0,2023-02-08T03:00:00Z,PT60M
-3,0,0,2023-02-08T04:00:00Z,PT60M
-3,0,0,2023-02-08T05:00:00Z,PT60M
-3,0,0,2023-02-08T06:00:00Z,PT60M
-4,0,0,2023-02-08T07:00:00Z,PT60M
-3,206,32,2023-02-08T08:00:00Z,PT60M
-2,641,153,2023-02-08T09:00:00Z,PT60M
1,783,274,2023-02-08T10:00:00Z,PT60M
4,849,362,2023-02-08T11:00:00Z,PT60M
5,875,405,2023-02-08T12:00:00Z,PT60M
6,871,399,2023-02-08T13:00:00Z,PT60M
7,838,344,2023-02-08T14:00:00Z,PT60M
7,761,248,2023-02-08T15:00:00Z,PT60M
6,594,123,2023-02-08T16:00:00Z,PT60M
4,93,15,2023-02-08T17:00:00Z,PT60M
2,0,0,2023-02-08T18:00:00Z,PT60M
1,0,0,2023-02-08T19:00:00Z,PT60M
0,0,0,2023-02-08T20:00:00Z,PT60M
-0,0,0,2023-02-08T21:00:00Z,PT60M
-1,0,0,2023-02-08T22:00:00Z,PT60M
-2,0,0,2023-02-08T23:00:00Z,PT60M
-2,0,0,2023-02-09T00:00:00Z,PT60M
-2,0,0,2023-02-09T01:00:00Z,PT60M
-2,0,0,2023-02-09T02:00:00Z,PT60M
-3,0,0,2023-02-09T03:00:00Z,PT60M
-3,0,0,2023-02-09T04:00:00Z,PT60M
-2,0,0,2023-02-09T05:00:00Z,PT60M
-3,0,0,2023-02-09T06:00:00Z,PT60M
-3,0,0,2023-02-09T07:00:00Z,PT60M
-2,13,23,2023-02-09T08:00:00Z,PT60M
-1,367,139,2023-02-09T09:00:00Z,PT60M
1,517,249,2023-02-09T10:00:00Z,PT60M
2,768,356,2023-02-09T11:00:00Z,PT60M
4,806,400,2023-02-09T12:00:00Z,PT60M
5,746,386,2023-02-09T13:00:00Z,PT60M
5,391,286,2023-02-09T14:00:00Z,PT60M
5,148,176,2023-02-09T15:00:00Z,PT60M
5,106,91,2023-02-09T16:00:00Z,PT60M
3,4,11,2023-02-09T17:00:00Z,PT60M
3,0,0,2023-02-09T18:00:00Z,PT60M
3,0,0,2023-02-09T19:00:00Z,PT60M
3,0,0,2023-02-09T20:00:00Z,PT60M
3,0,0,2023-02-09T21:00:00Z,PT60M
3,0,0,2023-02-09T22:00:00Z,PT60M
3,0,0,2023-02-09T23:00:00Z,PT60M
2,0,0,2023-02-10T00:00:00Z,PT60M
2,0,0,2023-02-10T01:00:00Z,PT60M
2,0,0,2023-02-10T02:00:00Z,PT60M
2,0,0,2023-02-10T03:00:00Z,PT60M
2,0,0,2023-02-10T04:00:00Z,PT60M
2,0,0,2023-02-10T05:00:00Z,PT60M
1,0,0,2023-02-10T06:00:00Z,PT60M
1,0,0,2023-02-10T07:00:00Z,PT60M
1,76,28,2023-02-10T08:00:00Z,PT60M
2,267,127,2023-02-10T09:00:00Z,PT60M
4,134,171,2023-02-10T10:00:00Z,PT60M
5,575,329,2023-02-10T11:00:00Z,PT60M
6,281,302,2023-02-10T12:00:00Z,PT60M
7,507,347,2023-02-10T13:00:00Z,PT60M
7,423,288,2023-02-10T14:00:00Z,PT60M
7,0,113,2023-02-10T15:00:00Z,PT60M
7,221,92,2023-02-10T16:00:00Z,PT60M
7,14,12,2023-02-10T17:00:00Z,PT60M
7,0,0,2023-02-10T18:00:00Z,PT60M
6,0,0,2023-02-10T19:00:00Z,PT60M
6,0,0,2023-02-10T20:00:00Z,PT60M
6,0,0,2023-02-10T21:00:00Z,PT60M
7,0,0,2023-02-10T22:00:00Z,PT60M
6,0,0,2023-02-10T23:00:00Z,PT60M
6,0,0,2023-02-11T00:00:00Z,PT60M
5,0,0,2023-02-11T01:00:00Z,PT60M
5,0,0,2023-02-11T02:00:00Z,PT60M
5,0,0,2023-02-11T03:00:00Z,PT60M
5,0,0,2023-02-11T04:00:00Z,PT60M
5,0,0,2023-02-11T05:00:00Z,PT60M
5,0,0,2023-02-11T06:00:00Z,PT60M
5,0,0,2023-02-11T07:00:00Z,PT60M
5,0,2,2023-02-11T08:00:00Z,PT60M
5,0,9,2023-02-11T09:00:00Z,PT60M
6,0,23,2023-02-11T10:00:00Z,PT60M
6,0,54,2023-02-11T11:00:00Z,PT60M
7,0,98,2023-02-11T12:00:00Z,PT60M
7,0,55,2023-02-11T13:00:00Z,PT60M
7,0,59,2023-02-11T14:00:00Z,PT60M
8,0,51,2023-02-11T15:00:00Z,PT60M
8,0,41,2023-02-11T16:00:00Z,PT60M
8,0,10,2023-02-11T17:00:00Z,PT60M
8,0,0,2023-02-11T18:00:00Z,PT60M
7,0,0,2023-02-11T19:00:00Z,PT60M
7,0,0,2023-02-11T20:00:00Z,PT60M
7,0,0,2023-02-11T21:00:00Z,PT60M
7,0,0,2023-02-11T22:00:00Z,PT60M
6,0,0,2023-02-11T23:00:00Z,PT60M
6,0,0,2023-02-12T00:00:00Z,PT60M
6,0,0,2023-02-12T01:00:00Z,PT60M
6,0,0,2023-02-12T02:00:00Z,PT60M
6,0,0,2023-02-12T03:00:00Z,PT60M
6,0,0,2023-02-12T04:00:00Z,PT60M
6,0,0,2023-02-12T05:00:00Z,PT60M
6,0,0,2023-02-12T06:00:00Z,PT60M
6,0,0,2023-02-12T07:00:00Z,PT60M
6,35,21,2023-02-12T08:00:00Z,PT60M
6,0,33,2023-02-12T09:00:00Z,PT60M
7,0,47,2023-02-12T10:00:00Z,PT60M
8,0,81,2023-02-12T11:00:00Z,PT60M
8,0,90,2023-02-12T12:00:00Z,PT60M
8,0,95,2023-02-12T13:00:00Z,PT60M
9,0,94,2023-02-12T14:00:00Z,PT60M
9,0,75,2023-02-12T15:00:00Z,PT60M
9,0,53,2023-02-12T16:00:00Z,PT60M
8,8,14,2023-02-12T17:00:00Z,PT60M
8,0,0,2023-02-12T18:00:00Z,PT60M
8,0,0,2023-02-12T19:00:00Z,PT60M
7,0,0,2023-02-12T20:00:00Z,PT60M
6,0,0,2023-02-12T21:00:00Z,PT60M
6,0,0,2023-02-12T22:00:00Z,PT60M
5,0,0,2023-02-12T23:00:00Z,PT60M
4,0,0,2023-02-13T00:00:00Z,PT60M
3,0,0,2023-02-13T01:00:00Z,PT60M
2,0,0,2023-02-13T02:00:00Z,PT60M
2,0,0,2023-02-13T03:00:00Z,PT60M
1,0,0,2023-02-13T04:00:00Z,PT60M
0,0,0,2023-02-13T05:00:00Z,PT60M
-0,0,0,2023-02-13T06:00:00Z,PT60M
-0,0,0,2023-02-13T07:00:00Z,PT60M
1,198,43,2023-02-13T08:00:00Z,PT60M
3,581,170,2023-02-13T09:00:00Z,PT60M
6,750,293,2023-02-13T10:00:00Z,PT60M
8,821,382,2023-02-13T11:00:00Z,PT60M
10,857,427,2023-02-13T12:00:00Z,PT60M
11,856,421,2023-02-13T13:00:00Z,PT60M
12,824,367,2023-02-13T14:00:00Z,PT60M
13,750,270,2023-02-13T15:00:00Z,PT60M
12,590,144,2023-02-13T16:00:00Z,PT60M
11,142,25,2023-02-13T17:00:00Z,PT60M
8,0,0,2023-02-13T18:00:00Z,PT60M
6,0,0,2023-02-13T19:00:00Z,PT60M
5,0,0,2023-02-13T20:00:00Z,PT60M
5,0,0,2023-02-13T21:00:00Z,PT60M
4,0,0,2023-02-13T22:00:00Z,PT60M
4,0,0,2023-02-13T23:00:00Z,PT60M
3,0,0,2023-02-14T00:00:00Z,PT60M
3,0,0,2023-02-14T01:00:00Z,PT60M
2,0,0,2023-02-14T02:00:00Z,PT60M
1,0,0,2023-02-14T03:00:00Z,PT60M
1,0,0,2023-02-14T04:00:00Z,PT60M
1,0,0,2023-02-14T05:00:00Z,PT60M
1,0,0,2023-02-14T06:00:00Z,PT60M
1,0,0,2023-02-14T07:00:00Z,PT60M
1,240,48,2023-02-14T08:00:00Z,PT60M
4,596,176,2023-02-14T09:00:00Z,PT60M
6,734,298,2023-02-14T10:00:00Z,PT60M
9,802,387,2023-02-14T11:00:00Z,PT60M
11,835,431,2023-02-14T12:00:00Z,PT60M
